0;-2.3386e-08;-6.2106e-08;-1.26563e-07;-2.31744e-07;-3.97987e-07;-6.51159e-07;-1.02188e-06;-1.54344e-06;-2.24837e-06;-3.16375e-06;-4.30589e-06;-5.67534e-06;-7.25326e-06;-9.00034e-06;-1.08588e-05;-1.27574e-05;-1.46196e-05;-1.63717e-05;-1.79514e-05;-1.93132e-05;-2.04307e-05;-2.12947e-05;-2.19082e-05;-2.2279e-05;-2.24131e-05;-2.23091e-05;-2.19574e-05;-2.13421e-05;-2.04478e-05;-1.9268e-05;-1.7813e-05;-1.61158e-05;-1.42336e-05;-1.22437e-05;-1.02357e-05;-8.29973e-06;-6.5159e-06;-4.94455e-06;-3.62119e-06;-2.55571e-06;-1.73573e-06;-1.13273e-06;-7.09119e-07;-4.24949e-07;-2.42956e-07;-1.31675e-07;-6.66496e-08;-3.02276e-08;-1.05141e-08;0
0;-2.2515e-09;-6.66217e-09;-1.52696e-08;-3.15792e-08;-6.12865e-08;-1.13119e-07;-1.99659e-07;-3.37914e-07;-5.4931e-07;-8.58772e-07;-1.29262e-06;-1.87523e-06;-2.62475e-06;-3.54848e-06;-4.63893e-06;-5.87156e-06;-7.20499e-06;-8.58401e-06;-9.94489e-06;-1.12219e-05;-1.23537e-05;-1.32877e-05;-1.39828e-05;-1.44093e-05;-1.45481e-05;-1.43901e-05;-1.39363e-05;-1.32e-05;-1.22089e-05;-1.10069e-05;-9.65378e-06;-8.22054e-06;-6.78313e-06;-5.41357e-06;-4.17168e-06;-3.099e-06;-2.216e-06;-1.5232e-06;-1.00511e-06;-6.35908e-07;-3.85258e-07;-2.23217e-07;-1.23511e-07;-6.51505e-08;-3.26745e-08;-1.55004e-08;-6.86861e-09;-2.73863e-09;-8.46013e-10;0
0;-1.50256e-10;-5.00384e-10;-1.30521e-09;-3.08534e-09;-6.84392e-09;-1.44039e-08;-2.88872e-08;-5.53261e-08;-1.0134e-07;-1.77728e-07;-2.98746e-07;-4.8177e-07;-7.46058e-07;-1.11044e-06;-1.59002e-06;-2.19222e-06;-2.91291e-06;-3.73343e-06;-4.61945e-06;-5.52218e-06;-6.38217e-06;-7.13519e-06;-7.71965e-06;-8.0842e-06;-8.19459e-06;-8.0385e-06;-7.62773e-06;-6.99711e-06;-6.20013e-06;-5.30199e-06;-4.37107e-06;-3.47035e-06;-2.65035e-06;-1.94482e-06;-1.36962e-06;-9.24623e-07;-5.97696e-07;-3.6953e-07;-2.18261e-07;-1.23015e-07;-6.60804e-08;-3.37894e-08;-1.64244e-08;-7.57696e-09;-3.30993e-09;-1.36351e-09;-5.24261e-10;-1.82054e-10;-4.95418e-11;0
0;-8.47791e-12;-3.18751e-11;-9.49566e-11;-2.57224e-10;-6.53078e-10;-1.56801e-09;-3.57235e-09;-7.73709e-09;-1.59508e-08;-3.1335e-08;-5.8711e-08;-1.05005e-07;-1.79397e-07;-2.92968e-07;-4.57583e-07;-6.83884e-07;-9.78452e-07;-1.34058e-06;-1.7594e-06;-2.21232e-06;-2.66563e-06;-3.07789e-06;-3.40574e-06;-3.61119e-06;-3.66872e-06;-3.57045e-06;-3.32791e-06;-2.96979e-06;-2.53647e-06;-2.07253e-06;-1.61932e-06;-1.2092e-06;-8.6246e-07;-5.87189e-07;-3.81339e-07;-2.36052e-07;-1.39158e-07;-7.80595e-08;-4.16235e-08;-2.10761e-08;-1.01224e-08;-4.60552e-09;-1.98229e-09;-8.05827e-10;-3.08734e-10;-1.11084e-10;-3.72177e-11;-1.12835e-11;-2.70863e-12;0
0;-5.12224e-13;-2.1552e-12;-7.25624e-12;-2.22335e-11;-6.36213e-11;-1.71235e-10;-4.34706e-10;-1.04264e-09;-2.36565e-09;-5.08287e-09;-1.03518e-08;-2.00001e-08;-3.66837e-08;-6.39183e-08;-1.05861e-07;-1.66733e-07;-2.49847e-07;-3.56328e-07;-4.83822e-07;-6.2559e-07;-7.70453e-07;-9.03891e-07;-1.01027e-06;-1.07578e-06;-1.09136e-06;-1.05473e-06;-9.7092e-07;-8.51176e-07;-7.10471e-07;-5.64465e-07;-4.26716e-07;-3.0681e-07;-2.09712e-07;-1.36194e-07;-8.39855e-08;-4.91425e-08;-2.72631e-08;-1.43277e-08;-7.12577e-09;-3.35021e-09;-1.4872e-09;-6.22492e-10;-2.45304e-10;-9.08484e-11;-3.1551e-11;-1.02405e-11;-3.08277e-12;-8.38874e-13;-1.81764e-13;0
0;-3.15965e-14;-1.4231e-13;-5.16239e-13;-1.70121e-12;-5.20848e-12;-1.49074e-11;-3.99997e-11;-1.00815e-10;-2.39061e-10;-5.34118e-10;-1.12581e-09;-2.24129e-09;-4.21871e-09;-7.51474e-09;-1.26782e-08;-2.02735e-08;-3.07472e-08;-4.42521e-08;-6.04675e-08;-7.84782e-08;-9.67747e-08;-1.13417e-07;-1.26354e-07;-1.33829e-07;-1.34772e-07;-1.29044e-07;-1.17474e-07;-1.01663e-07;-8.36226e-08;-6.53596e-08;-4.85271e-08;-3.42118e-08;-2.2892e-08;-1.45301e-08;-8.74286e-09;-4.98343e-09;-2.68866e-09;-1.37175e-09;-6.61144e-10;-3.00671e-10;-1.28853e-10;-5.196e-11;-1.96832e-11;-6.99103e-12;-2.32258e-12;-7.19186e-13;-2.05981e-13;-5.31965e-14;-1.09263e-14;0
0;1.30849e-15;6.60108e-15;2.60526e-14;9.21715e-14;3.0113e-13;9.16759e-13;2.61094e-12;6.97305e-12;1.74959e-11;4.13068e-11;9.18941e-11;1.92876e-10;3.82369e-10;7.16705e-10;1.27129e-09;2.13575e-09;3.40066e-09;5.13522e-09;7.35825e-09;1.00095e-08;1.29313e-08;1.58708e-08;1.85094e-08;2.05161e-08;2.1615e-08;2.16465e-08;2.06053e-08;1.86417e-08;1.60263e-08;1.30894e-08;1.01532e-08;7.47688e-09;5.22478e-09;3.46264e-09;2.17502e-09;1.29396e-09;7.28494e-10;3.87768e-10;1.94943e-10;9.24545e-11;4.13111e-11;1.73658e-11;6.85663e-12;2.53822e-12;8.79115e-13;2.84104e-13;8.52051e-14;2.3246e-14;5.14475e-15;0
0;4.87017e-14;2.32214e-13;8.81817e-13;3.02326e-12;9.59733e-12;2.84231e-11;7.88026e-11;2.05002e-10;5.01336e-10;1.15439e-09;2.5064e-09;5.13774e-09;9.95433e-09;1.82479e-08;3.16789e-08;5.21236e-08;8.13424e-08;1.20474e-07;1.69433e-07;2.26381e-07;2.87472e-07;3.47064e-07;3.98474e-07;4.35165e-07;4.52103e-07;4.46874e-07;4.2025e-07;3.76004e-07;3.20035e-07;2.59093e-07;1.9947e-07;1.45996e-07;1.01554e-07;6.71078e-08;4.21079e-08;2.50743e-08;1.41612e-08;7.58009e-09;3.84241e-09;1.84292e-09;8.35511e-10;3.57653e-10;1.44377e-10;5.48835e-11;1.96121e-11;6.56962e-12;2.04943e-12;5.81256e-13;1.32356e-13;0
0;6.78343e-13;2.98938e-12;1.04693e-11;3.31732e-11;9.76955e-11;2.69536e-10;6.99026e-10;1.70777e-09;3.93685e-09;8.57589e-09;1.76756e-08;3.45094e-08;6.38885e-08;1.12264e-07;1.87398e-07;2.97395e-07;4.49002e-07;6.45334e-07;8.83459e-07;1.15258e-06;1.43362e-06;1.70074e-06;1.92501e-06;2.07939e-06;2.14412e-06;2.11081e-06;1.98422e-06;1.78119e-06;1.52694e-06;1.25001e-06;9.77133e-07;7.29273e-07;5.19568e-07;3.5327e-07;2.29168e-07;1.41783e-07;8.36239e-08;4.69952e-08;2.515e-08;1.28084e-08;6.20282e-09;2.85393e-09;1.24628e-09;5.15907e-10;2.02105e-10;7.46965e-11;2.58402e-11;8.13573e-12;2.04049e-12;0
0;1.14618e-11;4.4894e-11;1.38556e-10;3.86705e-10;1.00639e-09;2.46511e-09;5.70476e-09;1.25e-08;2.59749e-08;5.12587e-08;9.61819e-08;1.71806e-07;2.92472e-07;4.74989e-07;7.36672e-07;1.09212e-06;1.5491e-06;2.10414e-06;2.73921e-06;3.42038e-06;4.09961e-06;4.71978e-06;5.22246e-06;5.55686e-06;5.68814e-06;5.60326e-06;5.31296e-06;4.84958e-06;4.2613e-06;3.60411e-06;2.93344e-06;2.29688e-06;1.72944e-06;1.2516e-06;8.70116e-07;5.8072e-07;3.71826e-07;2.28233e-07;1.34196e-07;7.55194e-08;4.06389e-08;2.08911e-08;1.02478e-08;4.79021e-09;2.12945e-09;8.96803e-10;3.54269e-10;1.27065e-10;3.59044e-11;0
