-1.37302e-07;-2.69783e-07;-5.27306e-07;-1.00019e-06;-1.82363e-06;-3.18592e-06;-5.32923e-06;-8.53757e-06;-1.31073e-05;-1.9298e-05;-2.72682e-05;-3.70025e-05;-4.82487e-05;-6.04774e-05;-7.2883e-05;-8.44314e-05;-9.39541e-05;-0.000100277;-0.00010236;-9.94342e-05;-9.1105e-05;-7.74155e-05;-5.88648e-05;-3.63802e-05;-1.12506e-05;1.49711e-05;4.05935e-05;6.393e-05;8.34563e-05;9.79641e-05;0.000106697;0.000109437;0.000106535;9.88496e-05;8.76184e-05;7.42741e-05;6.02378e-05;4.6737e-05;3.46777e-05;2.45917e-05;1.66558e-05;1.07654e-05;6.63454e-06;3.89507e-06;2.17659e-06;1.15694e-06;5.84915e-07;2.8173e-07;1.30101e-07;5.87166e-08
-1.30708e-08;-3.05899e-08;-7.04544e-08;-1.55984e-07;-3.29527e-07;-6.63048e-07;-1.2707e-06;-2.32077e-06;-4.04224e-06;-6.71911e-06;-1.0665e-05;-1.61721e-05;-2.3435e-05;-3.24553e-05;-4.29471e-05;-5.42678e-05;-6.54016e-05;-7.50198e-05;-8.16251e-05;-8.3768e-05;-8.03017e-05;-7.0629e-05;-5.48843e-05;-3.40076e-05;-9.67838e-06;1.58864e-05;4.02447e-05;6.10953e-05;7.66262e-05;8.57763e-05;8.83553e-05;8.5002e-05;7.6996e-05;6.59736e-05;5.36196e-05;4.14007e-05;3.03935e-05;2.12218e-05;1.40928e-05;8.89816e-06;5.33918e-06;3.04255e-06;1.64532e-06;8.43571e-07;4.09673e-07;1.88275e-07;8.18301e-08;3.36551e-08;1.31592e-08;4.98127e-09
-1.17979e-09;-3.27251e-09;-8.83396e-09;-2.27173e-08;-5.53564e-08;-1.27723e-07;-2.79176e-07;-5.78544e-07;-1.13756e-06;-2.12355e-06;-3.76541e-06;-6.34374e-06;-1.01551e-05;-1.54434e-05;-2.22983e-05;-3.05378e-05;-3.96035e-05;-4.85135e-05;-5.59143e-05;-6.02586e-05;-6.00957e-05;-5.44235e-05;-4.3009e-05;-2.65749e-05;-6.77473e-06;1.40657e-05;3.33892e-05;4.89171e-05;5.90894e-05;6.33185e-05;6.19995e-05;5.62985e-05;4.7802e-05;3.81403e-05;2.8684e-05;2.0372e-05;1.3679e-05;8.68873e-06;5.22181e-06;2.9689e-06;1.59631e-06;8.1121e-07;3.89315e-07;1.76281e-07;7.52252e-08;3.02169e-08;1.14125e-08;4.05155e-09;1.35632e-09;4.35587e-10
-1.35893e-10;-4.37791e-10;-1.35688e-09;-3.96989e-09;-1.09243e-08;-2.82763e-08;-6.8905e-08;-1.58234e-07;-3.42721e-07;-7.0059e-07;-1.35232e-06;-2.46547e-06;-4.24555e-06;-6.90341e-06;-1.0593e-05;-1.53223e-05;-2.08561e-05;-2.6644e-05;-3.18167e-05;-3.52857e-05;-3.59528e-05;-3.29937e-05;-2.61366e-05;-1.58378e-05;-3.27533e-06;9.8636e-06;2.17509e-05;3.08321e-05;3.61585e-05;3.75389e-05;3.54819e-05;3.09716e-05;2.51685e-05;1.91345e-05;1.36512e-05;9.15716e-06;5.78214e-06;3.43893e-06;1.92688e-06;1.01701e-06;5.05435e-07;2.36368e-07;1.03923e-07;4.29105e-08;1.66176e-08;6.02676e-09;2.0438e-09;6.47426e-10;1.91965e-10;5.41458e-11
-2.47399e-11;-8.81136e-11;-2.98726e-10;-9.47814e-10;-2.80798e-09;-7.77417e-09;-2.01425e-08;-4.89058e-08;-1.11406e-07;-2.38327e-07;-4.79153e-07;-9.05781e-07;-1.61033e-06;-2.69218e-06;-4.23041e-06;-6.24198e-06;-8.63378e-06;-1.11651e-05;-1.34426e-05;-1.49659e-05;-1.52285e-05;-1.38554e-05;-1.07372e-05;-6.11046e-06;-5.45934e-07;5.16373e-06;1.01879e-05;1.38547e-05;1.57967e-05;1.6003e-05;1.47705e-05;1.25833e-05;9.96895e-06;7.37806e-06;5.11588e-06;3.32938e-06;2.03578e-06;1.17018e-06;6.32387e-07;3.21238e-07;1.5331e-07;6.86877e-08;2.88616e-08;1.13593e-08;4.18144e-09;1.43715e-09;4.60341e-10;1.37224e-10;3.81168e-11;1.0019e-11
-5.10871e-12;-1.86277e-11;-6.43209e-11;-2.06981e-10;-6.19679e-10;-1.72826e-09;-4.49782e-09;-1.09404e-08;-2.4906e-08;-5.31238e-08;-1.06256e-07;-1.99408e-07;-3.51198e-07;-5.804e-07;-8.99519e-07;-1.30582e-06;-1.77198e-06;-2.24031e-06;-2.62489e-06;-2.82481e-06;-2.74766e-06;-2.33795e-06;-1.60082e-06;-6.11472e-07;4.95664e-07;1.55659e-06;2.41723e-06;2.96987e-06;3.17462e-06;3.06032e-06;2.70706e-06;2.21842e-06;1.69392e-06;1.20947e-06;8.0933e-07;5.08257e-07;2.99779e-07;1.66116e-07;8.64737e-08;4.22731e-08;1.93942e-08;8.34295e-09;3.36136e-09;1.26665e-09;4.45694e-10;1.46164e-10;4.45838e-11;1.26266e-11;3.32266e-12;8.24337e-13
-4.08181e-14;-1.18091e-13;-3.23287e-13;-8.40633e-13;-2.148e-12;-5.65739e-12;-1.58468e-11;-4.66402e-11;-1.38191e-10;-3.95492e-10;-1.06576e-09;-2.67205e-09;-6.20694e-09;-1.33517e-08;-2.66216e-08;-4.92657e-08;-8.47182e-08;-1.35471e-07;-2.01461e-07;-2.78412e-07;-3.56856e-07;-4.22675e-07;-4.596e-07;-4.53387e-07;-3.9649e-07;-2.91515e-07;-1.51886e-07;8.89794e-10;1.42606e-07;2.52565e-07;3.18433e-07;3.38207e-07;3.18996e-07;2.735e-07;2.1578e-07;1.57764e-07;1.0735e-07;6.81614e-08;4.04473e-08;2.24497e-08;1.16577e-08;5.66271e-09;2.57158e-09;1.09083e-09;4.31694e-10;1.59158e-10;5.45788e-11;1.73889e-11;5.15668e-12;1.44662e-12
-3.88301e-12;-1.50724e-11;-5.52963e-11;-1.88853e-10;-5.99771e-10;-1.774e-09;-4.8962e-09;-1.26318e-08;-3.05096e-08;-6.90772e-08;-1.46762e-07;-2.92831e-07;-5.49012e-07;-9.67429e-07;-1.60214e-06;-2.49244e-06;-3.6389e-06;-4.97756e-06;-6.36213e-06;-7.56636e-06;-8.31531e-06;-8.34538e-06;-7.48004e-06;-5.69747e-06;-3.1636e-06;-2.12647e-07;2.72413e-06;5.22099e-06;6.95818e-06;7.78785e-06;7.74712e-06;7.02035e-06;5.86988e-06;4.56192e-06;3.31028e-06;2.24905e-06;1.43319e-06;8.57465e-07;4.81883e-07;2.54394e-07;1.26123e-07;5.86887e-08;2.56113e-08;1.04702e-08;4.00451e-09;1.43072e-09;4.76722e-10;1.47975e-10;4.28673e-11;1.17804e-11
-2.27562e-11;-8.42144e-11;-2.95518e-10;-9.67967e-10;-2.9548e-09;-8.41669e-09;-2.24102e-08;-5.5866e-08;-1.30575e-07;-2.86481e-07;-5.9057e-07;-1.1447e-06;-2.08718e-06;-3.58051e-06;-5.77798e-06;-8.76605e-06;-1.24894e-05;-1.66792e-05;-2.08163e-05;-2.41635e-05;-2.58843e-05;-2.52389e-05;-2.18073e-05;-1.56673e-05;-7.4537e-06;1.73824e-06;1.05912e-05;1.7873e-05;2.27158e-05;2.47799e-05;2.42626e-05;2.17669e-05;1.80929e-05;1.40256e-05;1.01817e-05;6.93978e-06;4.44867e-06;2.68484e-06;1.52635e-06;8.17551e-07;4.1253e-07;1.96027e-07;8.76678e-08;3.68705e-08;1.45681e-08;5.40146e-09;1.87723e-09;6.11245e-10;1.87017e-10;5.47379e-11
-1.446e-10;-4.83441e-10;-1.54377e-09;-4.63056e-09;-1.30129e-08;-3.42851e-08;-8.48016e-08;-1.97177e-07;-4.31505e-07;-8.89678e-07;-1.72963e-06;-3.17254e-06;-5.49231e-06;-8.97514e-06;-1.38411e-05;-2.0131e-05;-2.75817e-05;-3.55297e-05;-4.28975e-05;-4.83046e-05;-5.03143e-05;-4.7777e-05;-4.01784e-05;-2.78807e-05;-1.21575e-05;5.01456e-06;2.13623e-05;3.48064e-05;4.3891e-05;4.80298e-05;4.7518e-05;4.33329e-05;3.68124e-05;2.93189e-05;2.19801e-05;1.55517e-05;1.04026e-05;6.58555e-06;3.94829e-06;2.24242e-06;1.20647e-06;6.14757e-07;2.96543e-07;1.3533e-07;5.83831e-08;2.37898e-08;9.14954e-09;3.32237e-09;1.1441e-09;3.81238e-10
-1.4373e-09;-4.13298e-09;-1.14528e-08;-3.00484e-08;-7.43514e-08;-1.73489e-07;-3.82075e-07;-7.95038e-07;-1.56472e-06;-2.91537e-06;-5.14631e-06;-8.61207e-06;-1.36681e-05;-2.05771e-05;-2.93826e-05;-3.97757e-05;-5.09957e-05;-6.18116e-05;-7.06244e-05;-7.56982e-05;-7.54908e-05;-6.90123e-05;-5.61178e-05;-3.76463e-05;-1.5351e-05;8.37431e-06;3.0915e-05;4.98989e-05;6.35938e-05;7.11502e-05;7.26471e-05;6.89524e-05;6.14535e-05;5.17373e-05;4.12979e-05;3.13278e-05;2.26171e-05;1.55529e-05;1.01913e-05;6.36391e-06;3.78638e-06;2.1457e-06;1.15752e-06;5.94032e-07;2.898e-07;1.34304e-07;5.91109e-08;2.47382e-08;9.90693e-09;3.8829e-09
-1.73735e-08;-4.20512e-08;-9.89992e-08;-2.22504e-07;-4.74809e-07;-9.60961e-07;-1.84523e-06;-3.36432e-06;-5.82956e-06;-9.60838e-06;-1.50763e-05;-2.2536e-05;-3.21113e-05;-4.36334e-05;-5.65515e-05;-6.98999e-05;-8.23475e-05;-9.23389e-05;-9.83094e-05;-9.89361e-05;-9.33742e-05;-8.14265e-05;-6.36134e-05;-4.11302e-05;-1.57025e-05;1.06302e-05;3.57664e-05;5.77908e-05;7.51867e-05;8.69858e-05;9.28414e-05;9.30173e-05;8.82979e-05;7.98371e-05;6.89721e-05;5.70333e-05;4.51837e-05;3.43088e-05;2.49695e-05;1.74136e-05;1.16321e-05;7.43824e-06;4.55028e-06;2.66106e-06;1.48672e-06;7.93188e-07;4.0424e-07;1.97288e-07;9.2989e-08;4.33685e-08
-1.86501e-07;-3.78487e-07;-7.54347e-07;-1.44785e-06;-2.65688e-06;-4.65102e-06;-7.76496e-06;-1.23699e-05;-1.88184e-05;-2.73647e-05;-3.80713e-05;-5.07232e-05;-6.47723e-05;-7.93356e-05;-9.32585e-05;-0.000105237;-0.000113979;-0.000118375;-0.000117643;-0.000111416;-9.97802e-05;-8.32399e-05;-6.26516e-05;-3.91269e-05;-1.39313e-05;1.16101e-05;3.61958e-05;5.86194e-05;7.78337e-05;9.30064e-05;0.000103572;0.000109269;0.000110164;0.000106646;9.93935e-05;8.93005e-05;7.73861e-05;6.46827e-05;5.21296e-05;4.04862e-05;3.02798e-05;2.17912e-05;1.5078e-05;1.00234e-05;6.39821e-06;3.92151e-06;2.31046e-06;1.31378e-06;7.28615e-07;4.04037e-07
-1.43727e-06;-2.46089e-06;-4.1799e-06;-6.90281e-06;-1.09843e-05;-1.67832e-05;-2.45982e-05;-3.45891e-05;-4.66992e-05;-6.05985e-05;-7.56656e-05;-9.10207e-05;-0.000105608;-0.000118315;-0.000128101;-0.000134115;-0.000135778;-0.000132823;-0.000125284;-0.000113463;-9.78656e-05;-7.91422e-05;-5.80286e-05;-3.53019e-05;-1.17472e-05;1.18636e-05;3.47867e-05;5.63172e-05;7.58003e-05;9.2645e-05;0.000106343;0.00011649;0.000122818;0.000125218;0.000123768;0.000118746;0.000110627;0.00010006;8.7817e-05;7.47251e-05;6.15919e-05;4.91277e-05;3.78854e-05;2.82249e-05;2.03075e-05;1.4117e-05;9.5024e-06;6.22795e-06;4.02355e-06;2.62495e-06
-7.2357e-06;-1.05941e-05;-1.55473e-05;-2.24218e-05;-3.14462e-05;-4.26787e-05;-5.59481e-05;-7.08243e-05;-8.66305e-05;-0.000102499;-0.00011746;-0.000130555;-0.000140933;-0.000147935;-0.000151136;-0.000150354;-0.00014563;-0.000137181;-0.00012536;-0.000110601;-9.33887e-05;-7.42295e-05;-5.36319e-05;-3.20982e-05;-1.01184e-05;1.18315e-05;3.32913e-05;5.38168e-05;7.29816e-05;9.03794e-05;0.000105628;0.000118379;0.000128323;0.000135213;0.000138875;0.000139238;0.000136352;0.000130409;0.000121754;0.000110877;9.83944e-05;8.50022e-05;7.14208e-05;5.83291e-05;4.63032e-05;3.57695e-05;2.69796e-05;2.00118e-05;1.47949e-05;1.11483e-05
