0;4.65308e-07;1.37442e-06;3.14121e-06;6.47534e-06;1.25275e-05;2.30605e-05;4.06219e-05;6.8677e-05;0.000111644;0.000174774;0.000263817;0.00038446;0.000541561;0.000738259;0.000975085;0.00124923;0.00155414;0.00187947;0.00221156;0.0025343;0.00283034;0.00308248;0.00327516;0.00339583;0.00343604;0.00339237;0.00326679;0.00306664;0.00280414;0.00249534;0.00215865;0.00181319;0.00147689;0.00116496;0.000888623;0.000654558;0.000464913;0.000317948;0.000209058;0.000131968;7.98575e-05;4.62529e-05;2.55983e-05;1.35103e-05;6.78039e-06;3.21873e-06;1.42729e-06;5.69622e-07;1.76273e-07;0
0;4.43801e-08;1.47594e-07;3.83829e-07;9.03953e-07;1.99754e-06;4.18908e-06;8.37463e-06;1.59967e-05;2.92393e-05;5.12044e-05;8.60049e-05;0.000138693;0.000214942;0.00032042;0.000459869;0.000635946;0.000848036;0.00109124;0.00135587;0.00162755;0.00188827;0.00211811;0.00229759;0.00241028;0.00244513;0.00239819;0.00227333;0.00208178;0.00184052;0.00156991;0.0012909;0.00102238;0.000779166;0.000570831;0.000401598;0.000271026;0.000175258;0.000108464;6.41678e-05;3.62435e-05;1.95192e-05;1.00095e-05;4.88012e-06;2.25814e-06;9.8931e-07;4.08645e-07;1.57528e-07;5.48585e-08;1.49874e-08;0
0;3.95247e-09;1.48642e-08;4.41796e-08;1.1925e-07;3.01524e-07;7.20806e-07;1.63492e-06;3.52512e-06;7.23481e-06;1.4149e-05;2.63928e-05;4.69971e-05;7.99501e-05;0.000130026;0.000202286;0.000301209;0.000429475;0.000586604;0.000767771;0.000963176;0.00115836;0.00133565;0.00147661;0.00156511;0.00159034;0.00154888;0.00144553;0.00129237;0.00110646;0.000906744;0.000710923;0.000532979;0.000381841;0.000261245;0.000170565;0.000106185;6.29779e-05;3.5552e-05;1.90831e-05;9.72894e-06;4.70538e-06;2.1561e-06;9.34663e-07;3.82669e-07;1.47649e-07;5.34986e-08;1.8052e-08;5.51517e-09;1.33628e-09;0
0;4.45639e-10;1.87839e-09;6.30942e-09;1.92487e-08;5.47969e-08;1.46683e-07;3.70339e-07;8.83456e-07;1.99394e-06;4.26255e-06;8.63936e-06;1.6616e-05;3.03484e-05;5.26755e-05;8.69369e-05;0.000136505;0.000204005;0.000290298;0.000393457;0.00050806;0.000625146;0.000733091;0.000819375;0.000872906;0.000886344;0.000857735;0.000790974;0.00069494;0.00058157;0.000463442;0.000351535;0.000253711;0.000174137;0.000113601;7.03949e-05;4.14051e-05;2.30981e-05;1.22102e-05;6.11033e-06;2.8915e-06;1.29232e-06;5.44769e-07;2.16266e-07;8.07116e-08;2.82561e-08;9.24904e-09;2.81023e-09;7.73096e-10;1.69917e-10;0
0;7.99528e-11;3.64653e-10;1.32952e-09;4.38997e-09;1.34548e-08;3.85481e-08;1.03559e-07;2.61409e-07;6.21018e-07;1.39045e-06;2.9378e-06;5.86392e-06;1.10686e-05;1.97752e-05;3.34674e-05;5.36909e-05;8.17005e-05;0.000117986;0.000161776;0.000210692;0.000260717;0.000306613;0.000342761;0.000364271;0.000368059;0.000353564;0.000322885;0.000280286;0.00023123;0.000181243;0.000134931;9.53724e-05;6.39714e-05;4.0697e-05;2.45401e-05;1.40156e-05;7.57554e-06;3.8715e-06;1.86878e-06;8.51026e-07;3.6515e-07;1.47404e-07;5.58915e-08;1.98683e-08;6.60644e-09;2.04808e-09;5.87933e-10;1.5268e-10;3.17816e-11;0
0;1.64545e-11;7.64892e-11;2.83891e-10;9.51641e-10;2.95195e-09;8.53429e-09;2.30728e-08;5.84651e-08;1.39111e-07;3.11308e-07;6.56156e-07;1.30425e-06;2.4476e-06;4.34092e-06;7.28239e-06;1.15653e-05;1.73992e-05;2.48115e-05;3.35543e-05;4.30531e-05;5.24295e-05;6.06158e-05;6.65466e-05;6.93836e-05;6.87086e-05;6.46235e-05;5.77255e-05;4.89651e-05;3.9433e-05;3.01419e-05;2.18609e-05;1.50374e-05;9.80541e-06;6.05753e-06;3.543e-06;1.96047e-06;1.02539e-06;5.06439e-07;2.35941e-07;1.03558e-07;4.27626e-08;1.65874e-08;6.03357e-09;2.05395e-09;6.52829e-10;1.93102e-10;5.28096e-11;1.30615e-11;2.5976e-12;0
0;1.32872e-13;5.18607e-13;1.57298e-12;4.29191e-12;1.11134e-11;2.85785e-11;7.60164e-11;2.12443e-10;6.11788e-10;1.75001e-09;4.81714e-09;1.25181e-08;3.0435e-08;6.9016e-08;1.45958e-07;2.88234e-07;5.32411e-07;9.2156e-07;1.49735e-06;2.28733e-06;3.28951e-06;4.45912e-06;5.70321e-06;6.88826e-06;7.86176e-06;8.4838e-06;8.65976e-06;8.36368e-06;7.64446e-06;6.61285e-06;5.41394e-06;4.19434e-06;3.07426e-06;2.13108e-06;1.39653e-06;8.64676e-07;5.05505e-07;2.78823e-07;1.44967e-07;7.09737e-08;3.26809e-08;1.41342e-08;5.73259e-09;2.17644e-09;7.7175e-10;2.54725e-10;7.76864e-11;2.1357e-11;4.67358e-12;0
0;1.23197e-11;6.01209e-11;2.35443e-10;8.34063e-10;2.73465e-09;8.35437e-09;2.3859e-08;6.38429e-08;1.60371e-07;3.78803e-07;8.42601e-07;1.76735e-06;3.49968e-06;6.54933e-06;1.1594e-05;1.94311e-05;3.08537e-05;4.64452e-05;6.6319e-05;8.98682e-05;0.000115616;0.000141257;0.000163944;0.000180783;0.000189427;0.000188615;0.000178464;0.000160447;0.000137043;0.000111182;8.56528e-05;6.2636e-05;4.34607e-05;2.85984e-05;1.78362e-05;1.05363e-05;5.8907e-06;3.1143e-06;1.55542e-06;7.33082e-07;3.25644e-07;1.36152e-07;5.34965e-08;1.97183e-08;6.80313e-09;2.18995e-09;6.53094e-10;1.76118e-10;3.79585e-11;0
0;7.19245e-11;3.38199e-10;1.27307e-09;4.33666e-09;1.36922e-08;4.03494e-08;1.11344e-07;2.88354e-07;7.02119e-07;1.60995e-06;3.48134e-06;7.10826e-06;1.372e-05;2.5059e-05;4.33494e-05;7.1083e-05;0.000110566;0.00016324;0.000228888;0.000304941;0.000386174;0.000465022;0.000532608;0.000580333;0.000601657;0.000593559;0.000557233;0.000497803;0.000423145;0.000342194;0.000263218;0.000192534;0.000133877;8.84582e-05;5.55143e-05;3.3073e-05;1.8693e-05;1.00166e-05;5.08457e-06;2.44289e-06;1.10979e-06;4.76191e-07;1.92747e-07;7.34896e-08;2.63442e-08;8.85233e-09;2.76827e-09;7.85309e-10;1.77938e-10;0
0;4.49056e-10;1.95435e-09;6.77425e-09;2.12661e-08;6.20744e-08;1.69778e-07;4.36564e-07;1.05766e-06;2.41831e-06;5.22619e-06;1.06891e-05;2.07153e-05;3.80811e-05;6.6469e-05;0.000110257;0.000173948;0.000261202;0.000373563;0.000509141;0.000661646;0.00082022;0.000970349;0.0010959;0.00118191;0.00121752;0.00119818;0.00112662;0.00101223;0.000869026;0.000712886;0.000558727;0.000418315;0.000299113;0.000204209;0.000133067;8.27252e-05;4.90419e-05;2.77085e-05;1.49105e-05;7.63645e-06;3.71921e-06;1.72093e-06;7.55735e-07;3.14561e-07;1.23878e-07;4.60073e-08;1.598e-08;5.04301e-09;1.26363e-09;0
