0.000584617;0.000583276;0.000576349;0.000564034;0.000546677;0.000524762;0.000498885;0.000469727;0.000438026;0.000404547;0.000370045;0.000335245;0.000300815;0.000267344;0.000235333;0.000205185;0.000177201;0.000151584;0.000128445;0.000107812;8.96421e-05;7.38355e-05;6.02472e-05;4.87012e-05;3.90018e-05;3.09448e-05;2.43253e-05;1.89458e-05;1.46206e-05;1.11796e-05;8.47067e-06;6.35988e-06;4.73191e-06;3.48896e-06;2.54942e-06;1.84625e-06;1.32513e-06;9.42668e-07;6.64673e-07;4.64538e-07;3.21819e-07;2.21001e-07;1.50447e-07;1.0153e-07;6.7926e-08;4.50529e-08;2.96255e-08;1.93141e-08;1.24842e-08;8.00078e-09;5.08389e-09;3.20303e-09;2.00092e-09;1.23939e-09;7.61203e-10;4.63561e-10;2.79916e-10;1.67596e-10;9.94968e-11;5.85682e-11;3.41835e-11;1.97817e-11;1.135e-11;6.45653e-12;3.64136e-12;2.03597e-12;1.12852e-12;6.2009e-13;3.37744e-13;1.82341e-13;9.757e-14;5.17437e-14;2.71941e-14;1.41623e-14;7.30793e-15;3.73608e-15;1.89213e-15;9.49187e-16;4.71584e-16;2.32013e-16;1.13017e-16;5.44977e-17;2.60094e-17;1.22832e-17;5.73869e-18;2.65169e-18;1.21146e-18;5.47053e-19;2.44073e-19;1.07546e-19;4.67786e-20;2.00742e-20;8.49361e-21;3.54068e-21;1.45289e-21;5.86208e-22;2.32231e-22;9.01532e-23;3.41958e-23;1.2616e-23;4.49483e-24
0.000575709;0.000582895;0.000584502;0.000580484;0.000570954;0.000556185;0.000536594;0.000512724;0.000485215;0.000454783;0.000422179;0.000388167;0.00035349;0.000318844;0.000284859;0.000252083;0.000220965;0.00019186;0.000165019;0.000140599;0.00011867;9.92262e-05;8.21951e-05;6.7455e-05;5.48459e-05;4.41825e-05;3.52653e-05;2.78901e-05;2.18561e-05;1.69719e-05;1.30599e-05;9.95907e-06;7.52628e-06;5.63693e-06;4.1843e-06;3.07847e-06;2.24491e-06;1.62266e-06;1.16263e-06;8.25759e-07;5.81407e-07;4.05824e-07;2.80828e-07;1.92665e-07;1.31051e-07;8.83823e-08;5.91003e-08;3.91856e-08;2.57624e-08;1.6795e-08;1.08571e-08;6.95984e-09;4.42427e-09;2.78899e-09;1.74349e-09;1.08084e-09;6.64473e-10;4.05103e-10;2.4492e-10;1.46843e-10;8.73063e-11;5.14751e-11;3.00954e-11;1.74479e-11;1.00304e-11;5.71758e-12;3.23152e-12;1.81087e-12;1.00608e-12;5.54147e-13;3.02577e-13;1.63773e-13;8.78639e-14;4.67209e-14;2.46212e-14;1.28577e-14;6.65319e-15;3.41085e-15;1.73224e-15;8.71376e-16;4.34103e-16;2.1414e-16;1.04577e-16;5.05503e-17;2.418e-17;1.14425e-17;5.35544e-18;2.47818e-18;1.13338e-18;5.12081e-19;2.28464e-19;1.00595e-19;4.36851e-20;1.86969e-20;7.8794e-21;3.26598e-21;1.32951e-21;5.30447e-22;2.06793e-22;7.83879e-23;2.86536e-23
0.000554232;0.000569459;0.000579481;0.000584012;0.000582922;0.000576244;0.000564172;0.000547052;0.000525367;0.000499711;0.000470764;0.000439261;0.000405962;0.00037162;0.000336955;0.000302632;0.000269239;0.000237275;0.000207141;0.000179141;0.00015348;0.00013027;0.000109545;9.12655e-05;7.53359e-05;6.1616e-05;4.99341e-05;4.00985e-05;3.19083e-05;2.51616e-05;1.96631e-05;1.52285e-05;1.1689e-05;8.89254e-06;6.70534e-06;5.01166e-06;3.71299e-06;2.72688e-06;1.9853e-06;1.43291e-06;1.02533e-06;7.27407e-07;5.11652e-07;3.56838e-07;2.46764e-07;1.69208e-07;1.15055e-07;7.75789e-08;5.1874e-08;3.43981e-08;2.26208e-08;1.4753e-08;9.54242e-09;6.12138e-09;3.89457e-09;2.45749e-09;1.53798e-09;9.54631e-10;5.87691e-10;3.5883e-10;2.17296e-10;1.30507e-10;7.77371e-11;4.59227e-11;2.69044e-11;1.56315e-11;9.00638e-12;5.14582e-12;2.91539e-12;1.63778e-12;9.12245e-13;5.03777e-13;2.7581e-13;1.4969e-13;8.05302e-14;4.29405e-14;2.26922e-14;1.18835e-14;6.16619e-15;3.16986e-15;1.61418e-15;8.14105e-16;4.06584e-16;2.01035e-16;9.83895e-17;4.76507e-17;2.28303e-17;1.08176e-17;5.06726e-18;2.3456e-18;1.07243e-18;4.84035e-19;2.15528e-19;9.46063e-20;4.09005e-20;1.73952e-20;7.26717e-21;2.97585e-21;1.19062e-21;4.62984e-22;1.7336e-22
0.000521643;0.000543909;0.000561668;0.000574426;0.000581823;0.000583651;0.00057986;0.000570566;0.000556041;0.000536701;0.000513085;0.000485833;0.000455651;0.000423289;0.000389501;0.000355025;0.000320553;0.000286709;0.000254038;0.000222988;0.000193912;0.000167064;0.000142604;0.000120604;0.000101064;8.39155e-05;6.90433e-05;5.62925e-05;4.54827e-05;3.64188e-05;2.89006e-05;2.27305e-05;1.77195e-05;1.36914e-05;1.04863e-05;7.9614e-06;5.99198e-06;4.47078e-06;3.30708e-06;2.42535e-06;1.76356e-06;1.27148e-06;9.0897e-07;6.44355e-07;4.52954e-07;3.15755e-07;2.18288e-07;1.4966e-07;1.01763e-07;6.8627e-08;4.59022e-08;3.04519e-08;2.00376e-08;1.30779e-08;8.46633e-09;5.43655e-09;3.4628e-09;2.18781e-09;1.3711e-09;8.52334e-10;5.25566e-10;3.21454e-10;1.9502e-10;1.17356e-10;7.0046e-11;4.14674e-11;2.4348e-11;1.41788e-11;8.18877e-12;4.69011e-12;2.66387e-12;1.50033e-12;8.37869e-13;4.63933e-13;2.54678e-13;1.38596e-13;7.47644e-14;3.99741e-14;2.11814e-14;1.11217e-14;5.7858e-15;2.98173e-15;1.52198e-15;7.69303e-16;3.84983e-16;1.90691e-16;9.34634e-17;4.53144e-17;2.17249e-17;1.02949e-17;4.81976e-18;2.22807e-18;1.01637e-18;4.57151e-19;2.02559e-19;8.83107e-20;3.78241e-20;1.58803e-20;6.51361e-21;2.59553e-21;9.94613e-22
0.000480069;0.000507969;0.000532305;0.00055243;0.000567794;0.000577969;0.000582671;0.000581773;0.000575309;0.000563475;0.000546617;0.000525212;0.000499851;0.000471204;0.000440001;0.000406991;0.000372919;0.000338499;0.000304386;0.000271164;0.000239327;0.000209277;0.000181316;0.00015565;0.000132398;0.000111596;9.32108e-05;7.71532e-05;6.32893e-05;5.14532e-05;4.14591e-05;3.3111e-05;2.62113e-05;2.05678e-05;1.59989e-05;1.23372e-05;9.43152e-06;7.1484e-06;5.37176e-06;4.00243e-06;2.95698e-06;2.16626e-06;1.57371e-06;1.13373e-06;8.10002e-07;5.73937e-07;4.03332e-07;2.81122e-07;1.94345e-07;1.33265e-07;9.06418e-08;6.11541e-08;4.09276e-08;2.71712e-08;1.78941e-08;1.16904e-08;7.57651e-09;4.87117e-09;3.10688e-09;1.96582e-09;1.23393e-09;7.6836e-10;4.74635e-10;2.90852e-10;1.76804e-10;1.06615e-10;6.37722e-11;3.78377e-11;2.22681e-11;1.29984e-11;7.52533e-12;4.32087e-12;2.46038e-12;1.38929e-12;7.77877e-13;4.31845e-13;2.37686e-13;1.29687e-13;7.01399e-14;3.7597e-14;1.99711e-14;1.05111e-14;5.4805e-15;2.83028e-15;1.44739e-15;7.32785e-16;3.67186e-16;1.82043e-16;8.92649e-17;4.32742e-17;2.07305e-17;9.80804e-18;4.57999e-18;2.10921e-18;9.57047e-19;4.2735e-19;1.87487e-19;8.06317e-20;3.38736e-20;1.3819e-20;5.41507e-21
0.000432077;0.000463949;0.000493352;0.000519546;0.000541849;0.000559662;0.000572498;0.000580002;0.000581971;0.000578361;0.000569288;0.000555024;0.000535979;0.000512688;0.00048578;0.000455953;0.000423943;0.000390496;0.000356337;0.000322148;0.000288547;0.000256071;0.000225166;0.000196182;0.000169376;0.000144909;0.000122859;0.000103231;8.59645e-05;7.09507e-05;5.80418e-05;4.70645e-05;3.78296e-05;3.01425e-05;2.38097e-05;1.86457e-05;1.44767e-05;1.11442e-05;8.50628e-06;6.4381e-06;4.83196e-06;3.5963e-06;2.65445e-06;1.9431e-06;1.41071e-06;1.01582e-06;7.25524e-07;5.1399e-07;3.61195e-07;2.51783e-07;1.74109e-07;1.19437e-07;8.12809e-08;5.48757e-08;3.67555e-08;2.44244e-08;1.61023e-08;1.05322e-08;6.83479e-09;4.40052e-09;2.81098e-09;1.78149e-09;1.12017e-09;6.98792e-10;4.32489e-10;2.65556e-10;1.61765e-10;9.77567e-11;5.86044e-11;3.48515e-11;2.05591e-11;1.20298e-11;6.98166e-12;4.0187e-12;2.29408e-12;1.29867e-12;7.28983e-13;4.05722e-13;2.23865e-13;1.22445e-13;6.63798e-14;3.56621e-14;1.89838e-14;1.00111e-14;5.22888e-15;2.70433e-15;1.38456e-15;7.01504e-16;3.51605e-16;1.74264e-16;8.53643e-17;4.13067e-17;1.97312e-17;9.2968e-18;4.31657e-18;1.97258e-18;8.85731e-19;3.89866e-19;1.67607e-19;6.99447e-20;2.80075e-20
0.0003804;0.000414499;0.000447262;0.000477931;0.000505758;0.000530033;0.000550118;0.000565473;0.00057568;0.000580463;0.0005797;0.000573429;0.000561844;0.000545286;0.000524227;0.000499245;0.000471002;0.000440211;0.00040761;0.000373928;0.000339867;0.000306073;0.00027312;0.000241496;0.0002116;0.000183734;0.000158107;0.000134839;0.000113975;9.54884e-05;7.92973e-05;6.52762e-05;5.32672e-05;4.30919e-05;3.45608e-05;2.74817e-05;2.16669e-05;1.69381e-05;1.31301e-05;1.00932e-05;7.69418e-06;5.81691e-06;4.36151e-06;3.24351e-06;2.39246e-06;1.75043e-06;1.27037e-06;9.14571e-07;6.53164e-07;4.62764e-07;3.25268e-07;2.2682e-07;1.56925e-07;1.07716e-07;7.33599e-08;4.95718e-08;3.32364e-08;2.21107e-08;1.45951e-08;9.55931e-09;6.21248e-09;4.00611e-09;2.56329e-09;1.62737e-09;1.02515e-09;6.40755e-10;3.97368e-10;2.44501e-10;1.49261e-10;9.04006e-11;5.43182e-11;3.23778e-11;1.91452e-11;1.12294e-11;6.53303e-12;3.76966e-12;2.15718e-12;1.22414e-12;6.88793e-13;3.84252e-13;2.12499e-13;1.16479e-13;6.3273e-14;3.40556e-14;1.81578e-14;9.58832e-15;5.01305e-15;2.59421e-15;1.3283e-15;6.72652e-16;3.36728e-16;1.66539e-16;8.13232e-17;3.91763e-17;1.86e-17;8.69236e-18;3.99169e-18;1.79687e-18;7.89907e-19;3.36941e-19;1.3778e-19
0.000327688;0.000362336;0.000396726;0.000430143;0.00046184;0.000491066;0.000517097;0.000539261;0.000556974;0.00056976;0.000577275;0.000579324;0.000575867;0.000567019;0.000553049;0.00053436;0.000511476;0.000485012;0.000455652;0.000424115;0.00039113;0.000357408;0.000323617;0.000290363;0.000258174;0.000227493;0.000198666;0.00017195;0.000147512;0.000125434;0.000105728;8.83428e-05;7.31784e-05;6.00961e-05;4.89309e-05;3.95016e-05;3.16202e-05;2.50987e-05;1.9756e-05;1.54215e-05;1.19387e-05;9.16661e-06;6.98077e-06;5.27302e-06;3.95089e-06;2.9365e-06;2.16512e-06;1.58368e-06;1.14921e-06;8.27365e-07;5.9098e-07;4.18833e-07;2.94518e-07;2.05494e-07;1.42269e-07;9.77364e-08;6.6626e-08;4.50692e-08;3.02531e-08;2.01519e-08;1.33206e-08;8.73759e-09;5.6875e-09;3.67375e-09;2.3548e-09;1.49779e-09;9.45347e-10;5.92064e-10;3.67936e-10;2.26877e-10;1.38806e-10;8.4258e-11;5.07432e-11;3.03172e-11;1.79688e-11;1.05642e-11;6.16051e-12;3.56302e-12;2.04362e-12;1.1623e-12;6.55411e-13;3.66379e-13;2.03e-13;1.11464e-13;6.06384e-14;3.26766e-14;1.74373e-14;9.21171e-15;4.81569e-15;2.49031e-15;1.27324e-15;6.43255e-16;3.20906e-16;1.57957e-16;7.66357e-17;3.66008e-17;1.71775e-17;7.90234e-18;3.54967e-18;1.54661e-18;6.45461e-19
0.000276287;0.000310009;0.000344413;0.000378878;0.000412719;0.000445209;0.000475601;0.000503163;0.000527202;0.000547094;0.000562313;0.000572456;0.000577254;0.000576593;0.000570512;0.000559203;0.000543;0.000522363;0.000497858;0.000470128;0.000439869;0.000407799;0.000374631;0.000341048;0.000307682;0.000275096;0.000243771;0.000214101;0.000186387;0.000160839;0.000137586;0.000116676;9.80929e-05;8.17645e-05;6.7575e-05;5.53762e-05;4.49986e-05;3.62606e-05;2.89771e-05;2.29657e-05;1.80522e-05;1.40743e-05;1.08841e-05;8.34923e-06;6.35342e-06;4.79617e-06;3.59192e-06;2.66883e-06;1.96741e-06;1.439e-06;1.04433e-06;7.52037e-07;5.37373e-07;3.81032e-07;2.68106e-07;1.87206e-07;1.29721e-07;8.92044e-08;6.0877e-08;4.12302e-08;2.77126e-08;1.84859e-08;1.22379e-08;8.0403e-09;5.2425e-09;3.39234e-09;2.17847e-09;1.38831e-09;8.78e-10;5.51019e-10;3.43154e-10;2.12054e-10;1.30024e-10;7.91034e-11;4.77466e-11;2.85915e-11;1.69843e-11;1.00079e-11;5.84893e-12;3.39006e-12;1.94842e-12;1.1103e-12;6.27214e-13;3.51176e-13;1.94841e-13;1.07097e-13;5.83035e-14;3.14265e-14;1.67657e-14;8.84887e-15;4.61827e-15;2.38202e-15;1.21336e-15;6.09885e-16;3.02187e-16;1.47401e-16;7.06549e-17;3.31963e-17;1.52268e-17;6.77235e-18;2.88308e-18
0.000228087;0.000259699;0.000292742;0.000326723;0.000361062;0.000395111;0.000428165;0.000459493;0.000488361;0.000514061;0.00053594;0.000553429;0.00056607;0.00057353;0.000575621;0.000572308;0.000563706;0.000550077;0.000531815;0.000509427;0.000483514;0.000454736;0.000423794;0.000391394;0.000358229;0.000324949;0.000292146;0.000260336;0.000229956;0.00020135;0.000174775;0.0001504;0.000128317;0.000108545;9.10432e-05;7.57218e-05;6.24531e-05;5.1082e-05;4.14369e-05;3.33375e-05;2.66029e-05;2.10569e-05;1.6533e-05;1.28773e-05;9.95011e-06;7.62754e-06;5.80112e-06;4.37753e-06;3.27758e-06;2.43501e-06;1.7951e-06;1.31319e-06;9.53311e-07;6.86787e-07;4.91022e-07;3.48403e-07;2.45343e-07;1.71469e-07;1.18938e-07;8.18826e-08;5.59497e-08;3.7944e-08;2.55405e-08;1.70631e-08;1.13142e-08;7.44612e-09;4.86371e-09;3.15306e-09;2.0287e-09;1.29542e-09;8.20923e-10;5.16271e-10;3.22196e-10;1.99531e-10;1.22611e-10;7.47562e-11;4.52207e-11;2.71372e-11;1.61544e-11;9.53833e-12;5.58542e-12;3.24328e-12;1.86719e-12;1.06559e-12;6.02695e-13;3.37761e-13;1.87502e-13;1.03073e-13;5.60881e-14;3.01992e-14;1.60806e-14;8.46325e-15;4.39943e-15;2.25691e-15;1.14139e-15;5.68291e-16;2.78054e-16;1.33342e-16;6.24178e-17;2.83222e-17;1.22931e-17
